kode_pegawai,jenis_kelamin,pendidikan,kelompok_pegawai,status_pegawai,golongan,sumber_data,aktif_sistem_baru,status_aktif,tahun,ada_data_tahun_ini,absensi_jumlah_hari,absensi_checkin_terisi,absensi_checkout_terisi,absensi_rata_jam_masuk,absensi_rata_durasi_jam,apel_jumlah_undangan,apel_hadir,apel_tidak_hadir,apel_persen_hadir,penugasan_jumlah,penugasan_kegiatan_unik,penugasan_terverifikasi,pelatihan_jumlah,pelatihan_bersertifikat,pelatihan_kumulatif_sd_tahun,pelatihan_tanpa_tahun,asesmen_integritas,asesmen_kerjasama,asesmen_komunikasi,asesmen_orientasi_hasil,asesmen_pelayanan_publik,asesmen_pengembangan_diri,asesmen_mengelola_perubahan,asesmen_pengambilan_keputusan,asesmen_perekat_bangsa,asesmen_total,asesmen_persen,asesmen_tersedia,skp_predikat,skp_sangat_baik,skp_jumlah_periode,skp_bulan_dinilai,skp_predikat_bervariasi,skp_tw1_predikat,skp_tw1_sangat_baik,skp_tw2_predikat,skp_tw2_sangat_baik,skp_jumlah_triwulan,skp_konsisten_sangat_baik,skp_jenis_penilaian,kelompok_usia
P394,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2024,1,,,,,,43.0,40.0,3.0,93.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P394,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2025,1,0.0,0.0,0.0,,,34.0,33.0,1.0,97.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,3.0,0.0,,,,,,,Tahunan,50-59
P394,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2026,1,131.0,130.0,129.0,6.92,9.11,18.0,18.0,0.0,100.0,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P395,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P395,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P395,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P395,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P396,Laki-laki,S1/D4,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,26.0,2.0,92.86,19.0,19.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P396,Laki-laki,S1/D4,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,20.0,18.0,2.0,90.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P396,Laki-laki,S1/D4,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P396,Laki-laki,S1/D4,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,50-59
P397,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,15.0,13.0,53.57,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P397,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,41.0,2.0,95.35,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P397,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2025,1,0.0,0.0,0.0,,,34.0,30.0,4.0,88.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P397,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,40-49
P398,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,28.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P398,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,43.0,0.0,100.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P398,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,53.0,52.0,49.0,6.11,10.81,34.0,33.0,1.0,97.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,<30
P398,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,141.0,141.0,138.0,6.35,10.36,18.0,18.0,0.0,100.0,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),<30
P399,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,28.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P399,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,41.0,2.0,95.35,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P399,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2025,1,0.0,0.0,0.0,,,34.0,30.0,4.0,88.24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P399,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,40-49
P400,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,18.0,10.0,64.29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P400,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,37.0,6.0,86.05,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P400,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,38.0,37.0,1.0,6.86,,34.0,32.0,2.0,94.12,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,40-49
P400,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,110.0,110.0,41.0,6.91,10.05,18.0,14.0,4.0,77.78,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
P401,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2023,1,,,,,,28.0,27.0,1.0,96.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P401,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2024,1,,,,,,43.0,41.0,2.0,95.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P401,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2025,1,0.0,0.0,0.0,,,34.0,33.0,1.0,97.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,3.0,0.0,,,,,,,Tahunan,40-49
P401,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2026,1,140.0,139.0,136.0,6.53,10.11,18.0,18.0,0.0,100.0,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Sangat Baik,1.0,,,,Baik,0.0,Sangat Baik,1.0,2.0,0.0,Triwulan (terkini),40-49
P402,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,24.0,4.0,85.71,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P402,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,43.0,0.0,100.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P402,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,55.0,54.0,48.0,6.3,8.88,34.0,30.0,4.0,88.24,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,40-49
P402,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,145.0,145.0,136.0,6.42,9.53,18.0,17.0,1.0,94.44,4.0,4.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P403,Laki-laki,S2,PNS,Fungsional,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,8.0,20.0,28.57,29.0,29.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P403,Laki-laki,S2,PNS,Fungsional,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,18.0,25.0,41.86,31.0,31.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P403,Laki-laki,S2,PNS,Fungsional,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P403,Laki-laki,S2,PNS,Fungsional,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P404,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P404,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P404,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P404,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P405,Laki-laki,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2023,1,,,,,,28.0,15.0,13.0,53.57,18.0,18.0,18.0,1.0,1.0,10.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,,,,,,,,,,,,,50-59
P405,Laki-laki,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2024,1,,,,,,43.0,32.0,11.0,74.42,21.0,21.0,21.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,Sangat Baik,1.0,1.0,12.0,0.0,,,,,,,Tahunan,50-59
P405,Laki-laki,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2025,1,154.0,151.0,142.0,7.67,9.1,34.0,20.0,14.0,58.82,12.0,12.0,12.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,Sangat Baik,1.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P405,Laki-laki,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2026,1,124.0,119.0,119.0,7.18,9.18,18.0,14.0,4.0,77.78,5.0,5.0,,0.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P406,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P406,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P406,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P406,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P407,Perempuan,S1,Fungsional,PNS,-,keduanya,1,Aktif,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,,,,,,,,,,,,,
P407,Perempuan,S1,Fungsional,PNS,-,keduanya,1,Aktif,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,,,,,,,,,,,,,
P407,Perempuan,S1,Fungsional,PNS,-,keduanya,1,Aktif,2025,1,125.0,124.0,114.0,7.12,9.93,22.0,20.0,2.0,90.91,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Baik,0.0,1.0,7.0,0.0,,,,,,,Tahunan,
P407,Perempuan,S1,Fungsional,PNS,-,keduanya,1,Aktif,2026,1,119.0,117.0,113.0,7.04,9.74,18.0,16.0,2.0,88.89,6.0,6.0,,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),
P408,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2023,1,,,,,,28.0,18.0,10.0,64.29,15.0,15.0,15.0,6.0,5.0,47.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,26.0,96.3,1.0,,,,,,,,,,,,,40-49
P408,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2024,1,,,,,,43.0,31.0,12.0,72.09,26.0,26.0,26.0,2.0,2.0,49.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,26.0,96.3,1.0,Sangat Baik,1.0,3.0,12.0,0.0,,,,,,,Tahunan,40-49
P408,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2025,1,149.0,124.0,130.0,7.61,8.69,34.0,17.0,17.0,50.0,17.0,17.0,17.0,2.0,2.0,51.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,26.0,96.3,1.0,Sangat Baik,1.0,1.0,11.0,0.0,,,,,,,Tahunan,40-49
P408,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2026,1,110.0,107.0,107.0,7.37,8.79,18.0,9.0,9.0,50.0,4.0,4.0,,1.0,0.0,52.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,26.0,96.3,1.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),40-49
P409,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2023,1,,,,,,28.0,25.0,3.0,89.29,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,16.0,59.26,1.0,,,,,,,,,,,,,50-59
P409,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2024,1,,,,,,43.0,40.0,3.0,93.02,6.0,6.0,6.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,16.0,59.26,1.0,Baik,0.0,2.0,12.0,0.0,,,,,,,Tahunan,50-59
P409,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2025,1,198.0,198.0,178.0,6.94,9.35,34.0,25.0,9.0,73.53,3.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,16.0,59.26,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P409,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2026,1,130.0,130.0,128.0,7.0,9.11,18.0,13.0,5.0,72.22,2.0,2.0,,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,16.0,59.26,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P410,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P410,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P410,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P410,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P411,Perempuan,S2,PNS,Fungsional Umum,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P411,Perempuan,S2,PNS,Fungsional Umum,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P411,Perempuan,S2,PNS,Fungsional Umum,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P411,Perempuan,S2,PNS,Fungsional Umum,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P412,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,24.0,4.0,85.71,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P412,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,40.0,3.0,93.02,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P412,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,58.0,57.0,54.0,7.13,9.68,34.0,33.0,1.0,97.06,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,30-39
P412,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,142.0,140.0,139.0,7.13,9.36,18.0,16.0,2.0,88.89,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Butuh Perbaikan,0.0,,,,Baik,0.0,Butuh Perbaikan,0.0,2.0,0.0,Triwulan (terkini),30-39
P413,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2023,1,,,,,,28.0,25.0,3.0,89.29,6.0,6.0,6.0,2.0,2.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,,,,,,,,,,,,,40-49
P413,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2024,1,,,,,,43.0,35.0,8.0,81.4,7.0,7.0,7.0,1.0,1.0,7.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,Baik,0.0,1.0,12.0,0.0,,,,,,,Tahunan,50-59
P413,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2025,1,180.0,179.0,168.0,6.85,9.49,34.0,28.0,6.0,82.35,1.0,1.0,1.0,2.0,2.0,9.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P413,Laki-laki,SMA/SMK,Pelaksana,PNS,III/a,keduanya,1,Aktif,2026,1,140.0,140.0,138.0,6.68,9.74,18.0,18.0,0.0,100.0,1.0,1.0,,0.0,0.0,9.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P414,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,12.0,16.0,42.86,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P414,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,20.0,23.0,46.51,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P414,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,46.0,45.0,43.0,7.63,8.77,34.0,24.0,10.0,70.59,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,40-49
P414,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,122.0,119.0,117.0,7.33,8.73,18.0,10.0,8.0,55.56,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
P415,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P415,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P415,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
